model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,16,512,513,518.5344848632812,0,0,0
deepspeed,16,1024,1025,1125.7593994140625,0,0,0
deepspeed,4,1,2048,11.176351547241211,10.99341099159636,0.0017110375566186736,0.15692265576609196
deepspeed,4,64,65,18.99395179748535,0,0,0
deepspeed,4,512,513,133.5749053955078,0,0,0
deepspeed,4,1024,1025,285.9022216796875,0,0,0
deepspeed,1,1,2048,10.906432151794434,10.746614549922867,0.0005911481356060992,0.12492393026552596
deepspeed,1,64,65,11.70742416381836,0,0,0
deepspeed,1,512,513,34.547359466552734,0,0,0
deepspeed,1,1024,1025,76.7291488647461,0,0,0
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
llama_baseline,16,1,2048,27.91321563720703,18.878634254634918,0.036037668286040506,2.4052725393084806
llama_baseline,16,64,65,81.7418212890625,0,0,0
llama_baseline,16,512,513,696.5647583007812,0,0,0
llama_baseline,16,1024,1025,1586.366455078125,0,0,0
llama_baseline,4,1,2048,28.80512046813965,26.81640017440236,0.0021803646957313364,1.19847706244565
llama_baseline,4,64,65,29.57823944091797,0,0,0
llama_baseline,4,512,513,177.7664031982422,0,0,0
llama_baseline,4,1024,1025,402.0838317871094,0,0,0
llama_baseline,1,1,2048,26.714111328125,26.58651655089047,8.10599241051182e-05,0.2990700826602693
llama_baseline,1,64,65,30.845951080322266,0,0,0
llama_baseline,1,512,513,48.62361526489258,0,0,0
llama_baseline,1,1024,1025,103.35334777832031,0,0,0
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
llama_baseline,16,1,2048,71.28166198730469,60.386688649096754,0.01037638731668219,4.980582342431979
llama_baseline,16,1,2048,71.06969451904297,60.3866678844788,0.010376465299738322,4.980168337470438
llama_baseline,16,1,2048,68.74419403076172,60.38696622992442,0.010376405057754974,4.986395433354948
llama_baseline,16,1,2048,68.85478210449219,60.3863725874468,0.01037668011824279,4.981882332848374
llama_baseline,16,64,65,140.21017456054688,0,0,0
llama_baseline,16,64,65,140.29209899902344,0,0,0
llama_baseline,16,64,65,140.1169891357422,0,0,0
llama_baseline,16,64,65,140.18150329589844,0,0,0
llama_baseline,16,512,513,986.9833984375,0,0,0
llama_baseline,16,512,513,986.735595703125,0,0,0
llama_baseline,16,512,513,986.9793090820312,0,0,0
llama_baseline,16,512,513,986.9741821289062,0,0,0
llama_baseline,16,1024,1025,2073.594970703125,0,0,0
llama_baseline,16,1024,1025,2073.6767578125,0,0,0
llama_baseline,16,1024,1025,2073.261962890625,0,0,0
llama_baseline,16,1024,1025,2073.648193359375,0,0,0
llama_baseline,4,1,2048,63.64876937866211,64.42019478574221,4.5449822611500196e-05,1.989804563378796
llama_baseline,4,1,2048,63.78905487060547,64.41999900435357,4.562027525264933e-05,1.9670624952720086
llama_baseline,4,1,2048,63.75628662109375,64.42050218622748,4.5353861946906954e-05,2.0174066533047688
llama_baseline,4,1,2048,63.708160400390625,64.42017347979704,4.547456188018556e-05,2.004116307026188
llama_baseline,4,64,65,71.0277099609375,0,0,0
llama_baseline,4,64,65,71.0297622680664,0,0,0
llama_baseline,4,64,65,71.18029022216797,0,0,0
llama_baseline,4,64,65,71.62879943847656,0,0,0
llama_baseline,4,512,513,259.4396057128906,0,0,0
llama_baseline,4,512,513,259.24505615234375,0,0,0
llama_baseline,4,512,513,259.47442626953125,0,0,0
llama_baseline,4,512,513,259.46929931640625,0,0,0
llama_baseline,4,1024,1025,544.0850219726562,0,0,0
llama_baseline,4,1024,1025,544.1751098632812,0,0,0
llama_baseline,4,1024,1025,544.1597290039062,0,0,0
llama_baseline,4,1024,1025,544.2396240234375,0,0,0
llama_baseline,1,1,2048,62.34214401245117,61.30222645305614,0.0003403857254246937,2.2248366589621034
llama_baseline,1,1,2048,62.43328094482422,61.30214739938428,0.00034031228127680383,2.221610229085976
llama_baseline,1,1,2048,62.44966506958008,61.30198824090993,0.00034044589211438143,2.227714263004889
llama_baseline,1,1,2048,62.59814453125,61.3017180249066,0.0003406283990597321,2.2301692546232625
llama_baseline,1,64,65,68.80358123779297,0,0,0
llama_baseline,1,64,65,69.78559875488281,0,0,0
llama_baseline,1,64,65,69.11078643798828,0,0,0
llama_baseline,1,64,65,67.60038757324219,0,0,0
llama_baseline,1,512,513,83.84819030761719,0,0,0
llama_baseline,1,512,513,83.80210876464844,0,0,0
llama_baseline,1,512,513,83.5973129272461,0,0,0
llama_baseline,1,512,513,83.83487701416016,0,0,0
llama_baseline,1,1024,1025,157.306884765625,0,0,0
llama_baseline,1,1024,1025,157.05804443359375,0,0,0
llama_baseline,1,1024,1025,157.27513122558594,0,0,0
llama_baseline,1,1024,1025,157.3017578125,0,0,0
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,16,1,2048,11.173600196838379,11.435448147068469,0.006115507773394488,0.7394615002669978
deepspeed,16,64,65,64.80928039550781,0,0,0
deepspeed,16,512,513,516.9832763671875,0,0,0
deepspeed,16,1024,1025,1119.5728759765625,0,0,0
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,16,1,,64,11.409152030944824,11.134986667955346,0.011102854729731439,0.054896388624089486
deepspeed,16,1,,8192,11.067520141601562,12.388806727371383,0.0054975705749321915,4.069409490117045
deepspeed,16,1,,1024,11.45798397064209,11.423540183752417,0.006158171654410744,0.38017604845284175
deepspeed,16,1024,1,1025,1324.6368408203125,0,0,0
deepspeed,16,512,1,513,509.06121826171875,0,0,0
deepspeed,16,64,1,65,66.5913314819336,0,0,0
deepspeed,4,1,,64,11.064160346984863,11.057172823611497,0.0023123701596589733,0.044680753996702974
deepspeed,4,1,,8192,10.854751586914062,11.500903615914353,0.0014315014696616962,1.0532017361807564
deepspeed,4,1,,1024,11.179264068603516,11.10262188235879,0.0017481492628262144,0.09501066747634646
deepspeed,4,1024,1,1025,279.60504150390625,0,0,0
deepspeed,4,512,1,513,133.15213012695312,0,0,0
deepspeed,4,64,1,65,20.51375961303711,0,0,0
deepspeed,1,1,,64,11.457599639892578,10.959715849060437,-0.001895843205763258,0.23971155964053617
deepspeed,1,1,,8192,10.697183609008789,11.118852262683165,0.0004102608437695445,0.43854480017233993
deepspeed,1,1,,1024,11.03980827331543,10.846148372535888,0.0006586783914299099,0.142566007522752
deepspeed,1,1024,1,1025,72.87395477294922,0,0,0
deepspeed,1,512,1,513,34.59142303466797,0,0,0
deepspeed,1,64,1,65,12.024800300598145,0,0,0
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,16,1,,64,20.82134437561035,18.30929091961886,0.014446584241355755,0.5478311118091129
deepspeed,16,1,,64,19.767967224121094,18.308139809815028,0.01443626661445469,0.5758012451279587
deepspeed,16,1,,8192,19.80646324157715,15.254588706397024,0.004110357133545618,3.439270353598073
deepspeed,16,1,,8192,20.62726402282715,15.254558536681357,0.004110318191724249,3.4360504718889464
deepspeed,16,1,,1024,19.504287719726562,19.06372925747705,4.1279870360420524e-05,0.7454686811771971
deepspeed,16,1,,1024,19.5861759185791,19.06345263987714,4.1836035414171464e-05,0.7583957624204115
deepspeed,16,1024,1,1025,2638.465087890625,0,0,0
deepspeed,16,1024,1,1025,2636.759765625,0,0,0
deepspeed,16,512,1,513,536.6547241210938,0,0,0
deepspeed,16,512,1,513,537.418701171875,0,0,0
deepspeed,16,64,1,65,73.4386215209961,0,0,0
deepspeed,16,64,1,65,72.93856048583984,0,0,0
deepspeed,4,1,,64,18.805631637573242,18.679480536559034,-0.003016386103910404,0.4534066794330559
deepspeed,4,1,,64,19.055999755859375,18.697170090565493,-0.003361859386075498,0.4417678736151914
deepspeed,4,1,,8192,18.95974349975586,17.669045785576664,0.00044330627875058926,1.0151875650666795
deepspeed,4,1,,8192,18.689472198486328,17.669151205418927,0.0004433126511353797,1.0096208686680983
deepspeed,4,1,,1024,22.883743286132812,18.479331622493767,2.6014314139063465e-05,0.8825235971568502
deepspeed,4,1,,1024,21.352031707763672,18.478124764341715,2.718943559884947e-05,0.9378123638088587
deepspeed,4,1024,1,1025,288.9600830078125,0,0,0
deepspeed,4,1024,1,1025,285.2525939941406,0,0,0
deepspeed,4,512,1,513,138.6781463623047,0,0,0
deepspeed,4,512,1,513,139.18576049804688,0,0,0
deepspeed,4,64,1,65,24.515775680541992,0,0,0
deepspeed,4,64,1,65,24.43836784362793,0,0,0
deepspeed,1,1,,64,18.122207641601562,18.24843020812708,-0.0005818286528892657,0.9330986848462371
deepspeed,1,1,,64,18.3492488861084,18.23762336121544,-0.0002626006147128413,1.0021465936834717
deepspeed,1,1,,8192,20.064767837524414,18.483528502017574,-2.213944612419483e-05,0.786747640668823
deepspeed,1,1,,8192,23.520544052124023,18.483661119233062,-2.2197560871986453e-05,0.767682531304448
deepspeed,1,1,,1024,18.900896072387695,17.99142665664805,9.857439410630035e-05,0.3342282840168463
deepspeed,1,1,,1024,19.552000045776367,17.993202517580208,9.619936902900223e-05,0.32129770523085266
deepspeed,1,1024,1,1025,78.01641845703125,0,0,0
deepspeed,1,1024,1,1025,77.4623031616211,0,0,0
deepspeed,1,512,1,513,49.06806564331055,0,0,0
deepspeed,1,512,1,513,48.95478439331055,0,0,0
deepspeed,1,64,1,65,18.5828800201416,0,0,0
deepspeed,1,64,1,65,18.595903396606445,0,0,0
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,32,1,,2048,11.187135696411133,11.873152534620509,0.011441107723404292,1.454967688445692
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,64,1,,2048,11.946816444396973,13.076397034276248,0.0214377947171984,4.414818942605219
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,32,1024,1,1025,2448.022216796875,0,0,0
deepspeed,32,512,1,513,1024.9007568359375,0,0,0
deepspeed,32,64,1,65,126.32624053955078,0,0,0
deepspeed,64,1024,1,1025,4478.36279296875,0,0,0
deepspeed,64,512,1,513,2081.30859375,0,0,0
deepspeed,64,64,1,65,245.48806762695312,0,0,0
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,32,1024,1,1025,2422.1455078125,0,0,0
deepspeed,32,512,1,513,1061.7821044921875,0,0,0
deepspeed,32,64,1,65,129.15274047851562,0,0,0
deepspeed,64,1024,1,1025,4401.251953125,0,0,0
deepspeed,64,512,1,513,2067.2958984375,0,0,0
deepspeed,64,64,1,65,258.4884948730469,0,0,0
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,32,1,,2048,18.792383193969727,15.754906562945788,0.007250144565834249,1.7946193015834067
deepspeed,64,1,,2048,18.810848236083984,16.256518358251295,0.016140131383656716,3.6142483715821694
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,128,1,,64,19.243616104125977,18.67310408549741,0.06326594070181363,0.4454221619108567
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
model,batch_size,prompt_len,gen_len,total_len,first_time,inc_time,inc_time2,error
deepspeed,128,1,,2048,19.588672637939453,21.187661689347017,0.03132276645961166,6.3058260685469625
